,year,source_id,experiment_id,tas
1641,1991.0,MPI-ESM1-2-LR,ssp370,
1642,1991.0,CNRM-ESM2-1,historical,287.2266927261786
1643,1991.0,CNRM-ESM2-1,ssp370,
1644,1991.0,EC-Earth3-Veg,historical,287.90784200759236
1645,1991.0,EC-Earth3-Veg,ssp370,
1646,1991.0,FGOALS-g3,historical,287.91125871780383
1647,1991.0,FGOALS-g3,ssp370,
1648,1991.0,UKESM1-0-LL,historical,286.6903782738072
1649,1991.0,UKESM1-0-LL,ssp370,
1650,1991.0,CanESM5,historical,287.4670632851096
1651,1991.0,CanESM5,ssp370,
1652,1991.0,ACCESS-CM2,historical,287.4417654637979
1653,1991.0,ACCESS-CM2,ssp370,
1654,1991.0,EC-Earth3,historical,287.5036130397297
1655,1991.0,EC-Earth3,ssp370,
1656,1992.0,CESM2,historical,287.45050871117564
1657,1992.0,CESM2,ssp370,
1658,1992.0,MPI-ESM1-2-LR,historical,286.96811639621654
1659,1992.0,MPI-ESM1-2-LR,ssp370,
1660,1992.0,CNRM-ESM2-1,historical,287.1982694546553
1661,1992.0,CNRM-ESM2-1,ssp370,
1662,1992.0,EC-Earth3-Veg,historical,287.45864223157395
1663,1992.0,EC-Earth3-Veg,ssp370,
1664,1992.0,FGOALS-g3,historical,287.3949963814012
1665,1992.0,FGOALS-g3,ssp370,
1666,1992.0,UKESM1-0-LL,historical,286.28814224955266
1667,1992.0,UKESM1-0-LL,ssp370,
1668,1992.0,CanESM5,historical,287.02467444270826
1669,1992.0,CanESM5,ssp370,
1670,1992.0,ACCESS-CM2,historical,287.21674476236586
1671,1992.0,ACCESS-CM2,ssp370,
1672,1992.0,EC-Earth3,historical,287.05160196280536
1673,1992.0,EC-Earth3,ssp370,
1674,1993.0,CESM2,historical,287.3248265112507
1675,1993.0,CESM2,ssp370,
1676,1993.0,MPI-ESM1-2-LR,historical,287.09452613760766
1677,1993.0,MPI-ESM1-2-LR,ssp370,
1678,1993.0,CNRM-ESM2-1,historical,287.05895665365193
1679,1993.0,CNRM-ESM2-1,ssp370,
1680,1993.0,EC-Earth3-Veg,historical,287.3974981939304
1681,1993.0,EC-Earth3-Veg,ssp370,
1682,1993.0,FGOALS-g3,historical,287.52327453770636
1683,1993.0,FGOALS-g3,ssp370,
1684,1993.0,UKESM1-0-LL,historical,286.29328210508936
1685,1993.0,UKESM1-0-LL,ssp370,
1686,1993.0,CanESM5,historical,287.1711828327907
1687,1993.0,CanESM5,ssp370,
1688,1993.0,ACCESS-CM2,historical,287.1368603383174
1689,1993.0,ACCESS-CM2,ssp370,
1690,1993.0,EC-Earth3,historical,287.2683093866712
1691,1993.0,EC-Earth3,ssp370,
1692,1994.0,CESM2,historical,287.5651152571912
1693,1994.0,CESM2,ssp370,
1694,1994.0,MPI-ESM1-2-LR,historical,287.34569473165107
1695,1994.0,MPI-ESM1-2-LR,ssp370,
1696,1994.0,CNRM-ESM2-1,historical,287.04371835123266
1697,1994.0,CNRM-ESM2-1,ssp370,
1698,1994.0,EC-Earth3-Veg,historical,287.6492638157213
1699,1994.0,EC-Earth3-Veg,ssp370,
1700,1994.0,FGOALS-g3,historical,287.7349013360883
1701,1994.0,FGOALS-g3,ssp370,
1702,1994.0,UKESM1-0-LL,historical,286.3951311100211
1703,1994.0,UKESM1-0-LL,ssp370,
1704,1994.0,CanESM5,historical,287.1784219705301
1705,1994.0,CanESM5,ssp370,
1706,1994.0,ACCESS-CM2,historical,287.1347595490184
1707,1994.0,ACCESS-CM2,ssp370,
1708,1994.0,EC-Earth3,historical,287.28934592739023
1709,1994.0,EC-Earth3,ssp370,
1710,1995.0,CESM2,historical,287.4743973682289
1711,1995.0,CESM2,ssp370,
1712,1995.0,MPI-ESM1-2-LR,historical,287.3242391984787
1713,1995.0,MPI-ESM1-2-LR,ssp370,
1714,1995.0,CNRM-ESM2-1,historical,287.1736489839932
1715,1995.0,CNRM-ESM2-1,ssp370,
1716,1995.0,EC-Earth3-Veg,historical,287.7146174620157
1717,1995.0,EC-Earth3-Veg,ssp370,
1718,1995.0,FGOALS-g3,historical,287.63934436734763
1719,1995.0,FGOALS-g3,ssp370,
1720,1995.0,UKESM1-0-LL,historical,286.4615362464454
1721,1995.0,UKESM1-0-LL,ssp370,
1722,1995.0,CanESM5,historical,287.38475957252484
1723,1995.0,CanESM5,ssp370,
1724,1995.0,ACCESS-CM2,historical,287.31466992531625
1725,1995.0,ACCESS-CM2,ssp370,
1726,1995.0,EC-Earth3,historical,287.420528026075
1727,1995.0,EC-Earth3,ssp370,
1728,1996.0,CESM2,historical,287.6483187879971
1729,1996.0,CESM2,ssp370,
1730,1996.0,MPI-ESM1-2-LR,historical,287.1901971209118
1731,1996.0,MPI-ESM1-2-LR,ssp370,
1732,1996.0,CNRM-ESM2-1,historical,287.1939690967749
1733,1996.0,CNRM-ESM2-1,ssp370,
1734,1996.0,EC-Earth3-Veg,historical,287.82334587085404
1735,1996.0,EC-Earth3-Veg,ssp370,
1736,1996.0,FGOALS-g3,historical,287.8349712372957
1737,1996.0,FGOALS-g3,ssp370,
1738,1996.0,UKESM1-0-LL,historical,286.584737116932
1739,1996.0,UKESM1-0-LL,ssp370,
1740,1996.0,CanESM5,historical,287.7172657451592
1741,1996.0,CanESM5,ssp370,
1742,1996.0,ACCESS-CM2,historical,287.385740230036
1743,1996.0,ACCESS-CM2,ssp370,
1744,1996.0,EC-Earth3,historical,287.44072950989226
1745,1996.0,EC-Earth3,ssp370,
1746,1997.0,CESM2,historical,287.7645005745915
1747,1997.0,CESM2,ssp370,
1748,1997.0,MPI-ESM1-2-LR,historical,287.24168954656625
1749,1997.0,MPI-ESM1-2-LR,ssp370,
1750,1997.0,CNRM-ESM2-1,historical,287.3475251629003
1751,1997.0,CNRM-ESM2-1,ssp370,
1752,1997.0,EC-Earth3-Veg,historical,287.97227914288794
1753,1997.0,EC-Earth3-Veg,ssp370,
1754,1997.0,FGOALS-g3,historical,288.00348504608314
1755,1997.0,FGOALS-g3,ssp370,
1756,1997.0,UKESM1-0-LL,historical,286.74622131526047
1757,1997.0,UKESM1-0-LL,ssp370,
1758,1997.0,CanESM5,historical,287.4700872736169
1759,1997.0,CanESM5,ssp370,
1760,1997.0,ACCESS-CM2,historical,287.5095756447299
1761,1997.0,ACCESS-CM2,ssp370,
1762,1997.0,EC-Earth3,historical,287.6163861352724
1763,1997.0,EC-Earth3,ssp370,
1764,1998.0,CESM2,historical,287.7311043813901
1765,1998.0,CESM2,ssp370,
1766,1998.0,MPI-ESM1-2-LR,historical,287.45349595578915
1767,1998.0,MPI-ESM1-2-LR,ssp370,
1768,1998.0,CNRM-ESM2-1,historical,287.2356127007124
1769,1998.0,CNRM-ESM2-1,ssp370,
1770,1998.0,EC-Earth3-Veg,historical,288.03484862285336
1771,1998.0,EC-Earth3-Veg,ssp370,
1772,1998.0,FGOALS-g3,historical,287.90805641695823
1773,1998.0,FGOALS-g3,ssp370,
1774,1998.0,UKESM1-0-LL,historical,286.7528962137036
1775,1998.0,UKESM1-0-LL,ssp370,
1776,1998.0,CanESM5,historical,287.4685589868032
1777,1998.0,CanESM5,ssp370,
1778,1998.0,ACCESS-CM2,historical,287.5916012915144
1779,1998.0,ACCESS-CM2,ssp370,
1780,1998.0,EC-Earth3,historical,287.72206594308705
1781,1998.0,EC-Earth3,ssp370,
1782,1999.0,CESM2,historical,287.6463376189081
1783,1999.0,CESM2,ssp370,
1784,1999.0,MPI-ESM1-2-LR,historical,287.5543722734006
1785,1999.0,MPI-ESM1-2-LR,ssp370,
1786,1999.0,CNRM-ESM2-1,historical,287.3421427871072
1787,1999.0,CNRM-ESM2-1,ssp370,
1788,1999.0,EC-Earth3-Veg,historical,287.8966153573195
1789,1999.0,EC-Earth3-Veg,ssp370,
1790,1999.0,FGOALS-g3,historical,287.988830670861
1791,1999.0,FGOALS-g3,ssp370,
1792,1999.0,UKESM1-0-LL,historical,286.7755171897241
1793,1999.0,UKESM1-0-LL,ssp370,
1794,1999.0,CanESM5,historical,287.64513275732844
1795,1999.0,CanESM5,ssp370,
1796,1999.0,ACCESS-CM2,historical,287.66613604157254
1797,1999.0,ACCESS-CM2,ssp370,
1798,1999.0,EC-Earth3,historical,287.6823504036136
1799,1999.0,EC-Earth3,ssp370,
1800,2000.0,CESM2,historical,287.75232796325184
1801,2000.0,CESM2,ssp370,
1802,2000.0,MPI-ESM1-2-LR,historical,287.3638616170452
1803,2000.0,MPI-ESM1-2-LR,ssp370,
1804,2000.0,CNRM-ESM2-1,historical,287.41654752964877
1805,2000.0,CNRM-ESM2-1,ssp370,
1806,2000.0,EC-Earth3-Veg,historical,287.87214740040054
1807,2000.0,EC-Earth3-Veg,ssp370,
1808,2000.0,FGOALS-g3,historical,288.0462271978037
1809,2000.0,FGOALS-g3,ssp370,
1810,2000.0,UKESM1-0-LL,historical,286.8967636302267
1811,2000.0,UKESM1-0-LL,ssp370,
1812,2000.0,CanESM5,historical,287.7575917618098
1813,2000.0,CanESM5,ssp370,
1814,2000.0,ACCESS-CM2,historical,287.7664474140497
1815,2000.0,ACCESS-CM2,ssp370,
1816,2000.0,EC-Earth3,historical,287.69910881744187
1817,2000.0,EC-Earth3,ssp370,
1818,2001.0,CESM2,historical,287.998449123917
1819,2001.0,CESM2,ssp370,
1820,2001.0,MPI-ESM1-2-LR,historical,287.4971296416881
1821,2001.0,MPI-ESM1-2-LR,ssp370,
1822,2001.0,CNRM-ESM2-1,historical,287.4285361911653
1823,2001.0,CNRM-ESM2-1,ssp370,
1824,2001.0,EC-Earth3-Veg,historical,288.0882542676903
1825,2001.0,EC-Earth3-Veg,ssp370,
1826,2001.0,FGOALS-g3,historical,288.01712617927154
1827,2001.0,FGOALS-g3,ssp370,
1828,2001.0,UKESM1-0-LL,historical,286.93052429850707
1829,2001.0,UKESM1-0-LL,ssp370,
1830,2001.0,CanESM5,historical,287.9893369688402
1831,2001.0,CanESM5,ssp370,
1832,2001.0,ACCESS-CM2,historical,287.8458501939242
1833,2001.0,ACCESS-CM2,ssp370,
1834,2001.0,EC-Earth3,historical,287.71803469479727
1835,2001.0,EC-Earth3,ssp370,
1836,2002.0,CESM2,historical,287.96026387704234
1837,2002.0,CESM2,ssp370,
1838,2002.0,MPI-ESM1-2-LR,historical,287.6644582632667
1839,2002.0,MPI-ESM1-2-LR,ssp370,
1840,2002.0,CNRM-ESM2-1,historical,287.3179353392664
1841,2002.0,CNRM-ESM2-1,ssp370,
1842,2002.0,EC-Earth3-Veg,historical,287.98234974279154
1843,2002.0,EC-Earth3-Veg,ssp370,
1844,2002.0,FGOALS-g3,historical,288.215189802415
1845,2002.0,FGOALS-g3,ssp370,
1846,2002.0,UKESM1-0-LL,historical,287.0433773774951
1847,2002.0,UKESM1-0-LL,ssp370,
1848,2002.0,CanESM5,historical,287.952358738368
1849,2002.0,CanESM5,ssp370,
1850,2002.0,ACCESS-CM2,historical,287.8287669642278
1851,2002.0,ACCESS-CM2,ssp370,
1852,2002.0,EC-Earth3,historical,287.8938604777003
1853,2002.0,EC-Earth3,ssp370,
1854,2003.0,CESM2,historical,287.81922335502094
1855,2003.0,CESM2,ssp370,
1856,2003.0,MPI-ESM1-2-LR,historical,287.5346149471033
1857,2003.0,MPI-ESM1-2-LR,ssp370,
1858,2003.0,CNRM-ESM2-1,historical,287.5209492237127
1859,2003.0,CNRM-ESM2-1,ssp370,
1860,2003.0,EC-Earth3-Veg,historical,288.1051389005051
1861,2003.0,EC-Earth3-Veg,ssp370,
1862,2003.0,FGOALS-g3,historical,288.1659815942173
1863,2003.0,FGOALS-g3,ssp370,
1864,2003.0,UKESM1-0-LL,historical,287.07589776476055
1865,2003.0,UKESM1-0-LL,ssp370,
1866,2003.0,CanESM5,historical,287.8525953859867
1867,2003.0,CanESM5,ssp370,
1868,2003.0,ACCESS-CM2,historical,287.9704787838612
1869,2003.0,ACCESS-CM2,ssp370,
1870,2003.0,EC-Earth3,historical,287.9764755989663
1871,2003.0,EC-Earth3,ssp370,
1872,2004.0,CESM2,historical,287.93773696809086
1873,2004.0,CESM2,ssp370,
1874,2004.0,MPI-ESM1-2-LR,historical,287.5484546179707
1875,2004.0,MPI-ESM1-2-LR,ssp370,
1876,2004.0,CNRM-ESM2-1,historical,287.62007024731525
1877,2004.0,CNRM-ESM2-1,ssp370,
1878,2004.0,EC-Earth3-Veg,historical,288.1422942080483
1879,2004.0,EC-Earth3-Veg,ssp370,
1880,2004.0,FGOALS-g3,historical,288.2492878374166
1881,2004.0,FGOALS-g3,ssp370,
1882,2004.0,UKESM1-0-LL,historical,286.97949036249344
1883,2004.0,UKESM1-0-LL,ssp370,
1884,2004.0,CanESM5,historical,287.8406761677839
1885,2004.0,CanESM5,ssp370,
1886,2004.0,ACCESS-CM2,historical,287.81400788369984
1887,2004.0,ACCESS-CM2,ssp370,
1888,2004.0,EC-Earth3,historical,287.94625423860174
1889,2004.0,EC-Earth3,ssp370,
1890,2005.0,CESM2,historical,287.92342123990795
1891,2005.0,CESM2,ssp370,
1892,2005.0,MPI-ESM1-2-LR,historical,287.7814757886717
1893,2005.0,MPI-ESM1-2-LR,ssp370,
1894,2005.0,CNRM-ESM2-1,historical,287.50342763330235
1895,2005.0,CNRM-ESM2-1,ssp370,
1896,2005.0,EC-Earth3-Veg,historical,288.0289967637747
1897,2005.0,EC-Earth3-Veg,ssp370,
1898,2005.0,FGOALS-g3,historical,288.23415366449973
1899,2005.0,FGOALS-g3,ssp370,
1900,2005.0,UKESM1-0-LL,historical,286.91275961034677
1901,2005.0,UKESM1-0-LL,ssp370,
1902,2005.0,CanESM5,historical,287.67431486363915
1903,2005.0,CanESM5,ssp370,
1904,2005.0,ACCESS-CM2,historical,287.7704640838789
1905,2005.0,ACCESS-CM2,ssp370,
1906,2005.0,EC-Earth3,historical,288.07075578430016
1907,2005.0,EC-Earth3,ssp370,
1908,2006.0,CESM2,historical,287.8992754825965
1909,2006.0,CESM2,ssp370,
1910,2006.0,MPI-ESM1-2-LR,historical,287.6260305991662
1911,2006.0,MPI-ESM1-2-LR,ssp370,
1912,2006.0,CNRM-ESM2-1,historical,287.4813945834936
1913,2006.0,CNRM-ESM2-1,ssp370,
1914,2006.0,EC-Earth3-Veg,historical,288.094689625538
1915,2006.0,EC-Earth3-Veg,ssp370,
1916,2006.0,FGOALS-g3,historical,288.2437130730621
1917,2006.0,FGOALS-g3,ssp370,
1918,2006.0,UKESM1-0-LL,historical,286.8806663995206
1919,2006.0,UKESM1-0-LL,ssp370,
1920,2006.0,CanESM5,historical,287.6620963137638
1921,2006.0,CanESM5,ssp370,
1922,2006.0,ACCESS-CM2,historical,287.998134362626
1923,2006.0,ACCESS-CM2,ssp370,
1924,2006.0,EC-Earth3,historical,288.0763188455497
1925,2006.0,EC-Earth3,ssp370,
1926,2007.0,CESM2,historical,287.93972661635166
1927,2007.0,CESM2,ssp370,
1928,2007.0,MPI-ESM1-2-LR,historical,287.4870078298511
1929,2007.0,MPI-ESM1-2-LR,ssp370,
1930,2007.0,CNRM-ESM2-1,historical,287.6444975491461
1931,2007.0,CNRM-ESM2-1,ssp370,
1932,2007.0,EC-Earth3-Veg,historical,288.1866824531805
1933,2007.0,EC-Earth3-Veg,ssp370,
1934,2007.0,FGOALS-g3,historical,288.21604154398796
1935,2007.0,FGOALS-g3,ssp370,
1936,2007.0,UKESM1-0-LL,historical,286.9538247983255
1937,2007.0,UKESM1-0-LL,ssp370,
1938,2007.0,CanESM5,historical,287.85335069296303
1939,2007.0,CanESM5,ssp370,
1940,2007.0,ACCESS-CM2,historical,288.04577883753666
1941,2007.0,ACCESS-CM2,ssp370,
1942,2007.0,EC-Earth3,historical,288.11256097808297
1943,2007.0,EC-Earth3,ssp370,
1944,2008.0,CESM2,historical,288.0968210270524
1945,2008.0,CESM2,ssp370,
1946,2008.0,MPI-ESM1-2-LR,historical,287.60819676608145
1947,2008.0,MPI-ESM1-2-LR,ssp370,
1948,2008.0,CNRM-ESM2-1,historical,287.6934670926334
1949,2008.0,CNRM-ESM2-1,ssp370,
1950,2008.0,EC-Earth3-Veg,historical,288.0164434353088
1951,2008.0,EC-Earth3-Veg,ssp370,
1952,2008.0,FGOALS-g3,historical,288.19400810869223
1953,2008.0,FGOALS-g3,ssp370,
1954,2008.0,UKESM1-0-LL,historical,287.05707523073386
1955,2008.0,UKESM1-0-LL,ssp370,
1956,2008.0,CanESM5,historical,288.00181180247586
1957,2008.0,CanESM5,ssp370,
1958,2008.0,ACCESS-CM2,historical,287.8696345858248
1959,2008.0,ACCESS-CM2,ssp370,
1960,2008.0,EC-Earth3,historical,288.16453813139225
1961,2008.0,EC-Earth3,ssp370,
1962,2009.0,CESM2,historical,288.1042999394461
1963,2009.0,CESM2,ssp370,
1964,2009.0,MPI-ESM1-2-LR,historical,287.73054003141874
1965,2009.0,MPI-ESM1-2-LR,ssp370,
1966,2009.0,CNRM-ESM2-1,historical,287.5797754791858
1967,2009.0,CNRM-ESM2-1,ssp370,
1968,2009.0,EC-Earth3-Veg,historical,287.997985021833
1969,2009.0,EC-Earth3-Veg,ssp370,
1970,2009.0,FGOALS-g3,historical,288.28104533402944
1971,2009.0,FGOALS-g3,ssp370,
1972,2009.0,UKESM1-0-LL,historical,287.3650317441993
1973,2009.0,UKESM1-0-LL,ssp370,
1974,2009.0,CanESM5,historical,287.9130741526305
1975,2009.0,CanESM5,ssp370,
1976,2009.0,ACCESS-CM2,historical,287.8466335006162
1977,2009.0,ACCESS-CM2,ssp370,
1978,2009.0,EC-Earth3,historical,288.22729496487096
1979,2009.0,EC-Earth3,ssp370,
1980,2010.0,CESM2,historical,287.9063095478394
1981,2010.0,CESM2,ssp370,
1982,2010.0,MPI-ESM1-2-LR,historical,287.5930709043818
1983,2010.0,MPI-ESM1-2-LR,ssp370,
1984,2010.0,CNRM-ESM2-1,historical,287.6976735631528
1985,2010.0,CNRM-ESM2-1,ssp370,
1986,2010.0,EC-Earth3-Veg,historical,288.11361280443253
1987,2010.0,EC-Earth3-Veg,ssp370,
1988,2010.0,FGOALS-g3,historical,288.20356758538145
1989,2010.0,FGOALS-g3,ssp370,
1990,2010.0,UKESM1-0-LL,historical,287.167506476975
1991,2010.0,UKESM1-0-LL,ssp370,
1992,2010.0,CanESM5,historical,287.9352123714006
1993,2010.0,CanESM5,ssp370,
1994,2010.0,ACCESS-CM2,historical,287.9569997512145
1995,2010.0,ACCESS-CM2,ssp370,
1996,2010.0,EC-Earth3,historical,288.24304013758484
1997,2010.0,EC-Earth3,ssp370,
1998,2011.0,CESM2,historical,288.090349249825
1999,2011.0,CESM2,ssp370,
2000,2011.0,MPI-ESM1-2-LR,historical,287.7192879232835
2001,2011.0,MPI-ESM1-2-LR,ssp370,
2002,2011.0,CNRM-ESM2-1,historical,287.6967492280605
2003,2011.0,CNRM-ESM2-1,ssp370,
2004,2011.0,EC-Earth3-Veg,historical,288.2120083731564
2005,2011.0,EC-Earth3-Veg,ssp370,
2006,2011.0,FGOALS-g3,historical,288.2588916563751
2007,2011.0,FGOALS-g3,ssp370,
2008,2011.0,UKESM1-0-LL,historical,287.23597469900034
2009,2011.0,UKESM1-0-LL,ssp370,
2010,2011.0,CanESM5,historical,288.0072152303951
2011,2011.0,CanESM5,ssp370,
2012,2011.0,ACCESS-CM2,historical,287.89589331805973
2013,2011.0,ACCESS-CM2,ssp370,
2014,2011.0,EC-Earth3,historical,288.20404890393894
2015,2011.0,EC-Earth3,ssp370,
2016,2012.0,CESM2,historical,288.2855840094168
2017,2012.0,CESM2,ssp370,
2018,2012.0,MPI-ESM1-2-LR,historical,287.77500405053536
2019,2012.0,MPI-ESM1-2-LR,ssp370,
2020,2012.0,CNRM-ESM2-1,historical,287.7097633366461
2021,2012.0,CNRM-ESM2-1,ssp370,
2022,2012.0,EC-Earth3-Veg,historical,288.2772435725562
2023,2012.0,EC-Earth3-Veg,ssp370,
2024,2012.0,FGOALS-g3,historical,288.30587883663344
2025,2012.0,FGOALS-g3,ssp370,
2026,2012.0,UKESM1-0-LL,historical,287.37876744717016
2027,2012.0,UKESM1-0-LL,ssp370,
2028,2012.0,CanESM5,historical,288.17214243125045
2029,2012.0,CanESM5,ssp370,
2030,2012.0,ACCESS-CM2,historical,287.7466724500743
2031,2012.0,ACCESS-CM2,ssp370,
2032,2012.0,EC-Earth3,historical,288.3008962829889
2033,2012.0,EC-Earth3,ssp370,
2034,2013.0,CESM2,historical,288.33482123452524
2035,2013.0,CESM2,ssp370,
2036,2013.0,MPI-ESM1-2-LR,historical,287.67395291040776
2037,2013.0,MPI-ESM1-2-LR,ssp370,
2038,2013.0,CNRM-ESM2-1,historical,287.7195063439783
2039,2013.0,CNRM-ESM2-1,ssp370,
2040,2013.0,EC-Earth3-Veg,historical,288.17885620045473
2041,2013.0,EC-Earth3-Veg,ssp370,
2042,2013.0,FGOALS-g3,historical,288.1957801892276
2043,2013.0,FGOALS-g3,ssp370,
2044,2013.0,UKESM1-0-LL,historical,287.4378680237765
2045,2013.0,UKESM1-0-LL,ssp370,
2046,2013.0,CanESM5,historical,288.0604848575047
2047,2013.0,CanESM5,ssp370,
2048,2013.0,ACCESS-CM2,historical,287.9883076780819
2049,2013.0,ACCESS-CM2,ssp370,
2050,2013.0,EC-Earth3,historical,288.4001958652469
2051,2013.0,EC-Earth3,ssp370,
2052,2014.0,CESM2,historical,288.27771431143105
2053,2014.0,CESM2,ssp370,
2054,2014.0,MPI-ESM1-2-LR,historical,287.67290710362494
2055,2014.0,MPI-ESM1-2-LR,ssp370,
2056,2014.0,CNRM-ESM2-1,historical,287.6048060592006
2057,2014.0,CNRM-ESM2-1,ssp370,
2058,2014.0,EC-Earth3-Veg,historical,288.2881762221667
2059,2014.0,EC-Earth3-Veg,ssp370,
2060,2014.0,FGOALS-g3,historical,288.3229514350107
2061,2014.0,FGOALS-g3,ssp370,
2062,2014.0,UKESM1-0-LL,historical,287.4891337726595
2063,2014.0,UKESM1-0-LL,ssp370,
2064,2014.0,CanESM5,historical,288.2232512456631
2065,2014.0,CanESM5,ssp370,
2066,2014.0,ACCESS-CM2,historical,288.2389708726763
2067,2014.0,ACCESS-CM2,ssp370,
2068,2014.0,EC-Earth3,historical,288.3670105431072
2069,2014.0,EC-Earth3,ssp370,
2070,2015.0,CESM2,historical,
2071,2015.0,CESM2,ssp370,288.43393278935264
2072,2015.0,MPI-ESM1-2-LR,historical,
2073,2015.0,MPI-ESM1-2-LR,ssp370,287.6446876311115
2074,2015.0,CNRM-ESM2-1,historical,
2075,2015.0,CNRM-ESM2-1,ssp370,287.63283818838676
2076,2015.0,EC-Earth3-Veg,historical,
2077,2015.0,EC-Earth3-Veg,ssp370,288.2827187822923
2078,2015.0,FGOALS-g3,historical,288.32773601681924
2079,2015.0,FGOALS-g3,ssp370,288.3516876748382
2080,2015.0,UKESM1-0-LL,historical,
2081,2015.0,UKESM1-0-LL,ssp370,287.5254513140847
2082,2015.0,CanESM5,historical,
2083,2015.0,CanESM5,ssp370,288.3096257274698
2084,2015.0,ACCESS-CM2,historical,
2085,2015.0,ACCESS-CM2,ssp370,288.2707531043305
2086,2015.0,EC-Earth3,historical,
2087,2015.0,EC-Earth3,ssp370,288.3570330667107
2088,2016.0,CESM2,historical,
2089,2016.0,CESM2,ssp370,288.4164095865401
2090,2016.0,MPI-ESM1-2-LR,historical,
2091,2016.0,MPI-ESM1-2-LR,ssp370,287.57221196265954
2092,2016.0,CNRM-ESM2-1,historical,
2093,2016.0,CNRM-ESM2-1,ssp370,287.7535134403301
2094,2016.0,EC-Earth3-Veg,historical,
2095,2016.0,EC-Earth3-Veg,ssp370,288.4823466065538
2096,2016.0,FGOALS-g3,historical,288.3086797834994
2097,2016.0,FGOALS-g3,ssp370,288.1878507034971
2098,2016.0,UKESM1-0-LL,historical,
2099,2016.0,UKESM1-0-LL,ssp370,287.526666840921
2100,2016.0,CanESM5,historical,
2101,2016.0,CanESM5,ssp370,288.46068892319886
2102,2016.0,ACCESS-CM2,historical,
2103,2016.0,ACCESS-CM2,ssp370,288.28690265812014
2104,2016.0,EC-Earth3,historical,
2105,2016.0,EC-Earth3,ssp370,288.4528873401357
2106,2017.0,CESM2,historical,
2107,2017.0,CESM2,ssp370,288.5151794167978
2108,2017.0,MPI-ESM1-2-LR,historical,
2109,2017.0,MPI-ESM1-2-LR,ssp370,287.70837122852504
2110,2017.0,CNRM-ESM2-1,historical,
2111,2017.0,CNRM-ESM2-1,ssp370,287.79819521744236
2112,2017.0,EC-Earth3-Veg,historical,
2113,2017.0,EC-Earth3-Veg,ssp370,288.61230129685106
2114,2017.0,FGOALS-g3,historical,
2115,2017.0,FGOALS-g3,ssp370,288.3121802263125
2116,2017.0,UKESM1-0-LL,historical,
2117,2017.0,UKESM1-0-LL,ssp370,287.7110460545795
2118,2017.0,CanESM5,historical,
2119,2017.0,CanESM5,ssp370,288.38329496436853
2120,2017.0,ACCESS-CM2,historical,
2121,2017.0,ACCESS-CM2,ssp370,288.1589235035223
2122,2017.0,EC-Earth3,historical,
2123,2017.0,EC-Earth3,ssp370,288.3956187407417
2124,2018.0,CESM2,historical,
2125,2018.0,CESM2,ssp370,288.3153231319806
2126,2018.0,MPI-ESM1-2-LR,historical,
2127,2018.0,MPI-ESM1-2-LR,ssp370,287.69807191694423
2128,2018.0,CNRM-ESM2-1,historical,
2129,2018.0,CNRM-ESM2-1,ssp370,287.75353588844223
2130,2018.0,EC-Earth3-Veg,historical,
2131,2018.0,EC-Earth3-Veg,ssp370,288.3632098376816
2132,2018.0,FGOALS-g3,historical,
2133,2018.0,FGOALS-g3,ssp370,288.49479618496224
2134,2018.0,UKESM1-0-LL,historical,
2135,2018.0,UKESM1-0-LL,ssp370,287.5750655060234
2136,2018.0,CanESM5,historical,
2137,2018.0,CanESM5,ssp370,288.4019047569276
2138,2018.0,ACCESS-CM2,historical,
2139,2018.0,ACCESS-CM2,ssp370,288.28780737256096
2140,2018.0,EC-Earth3,historical,
2141,2018.0,EC-Earth3,ssp370,288.45086310178334
2142,2019.0,CESM2,historical,
2143,2019.0,CESM2,ssp370,288.3447008873048
2144,2019.0,MPI-ESM1-2-LR,historical,
2145,2019.0,MPI-ESM1-2-LR,ssp370,287.6425444206491
2146,2019.0,CNRM-ESM2-1,historical,
2147,2019.0,CNRM-ESM2-1,ssp370,287.9639552665978
2148,2019.0,EC-Earth3-Veg,historical,
2149,2019.0,EC-Earth3-Veg,ssp370,288.33415605452075
2150,2019.0,FGOALS-g3,historical,
2151,2019.0,FGOALS-g3,ssp370,288.28364272527267
2152,2019.0,UKESM1-0-LL,historical,
2153,2019.0,UKESM1-0-LL,ssp370,287.6789467487268
2154,2019.0,CanESM5,historical,
2155,2019.0,CanESM5,ssp370,288.5970098983767
2156,2019.0,ACCESS-CM2,historical,
2157,2019.0,ACCESS-CM2,ssp370,288.1985212832282
2158,2019.0,EC-Earth3,historical,
2159,2019.0,EC-Earth3,ssp370,288.66400786992534
2160,2020.0,CESM2,historical,
2161,2020.0,CESM2,ssp370,288.4414251045452
2162,2020.0,MPI-ESM1-2-LR,historical,
2163,2020.0,MPI-ESM1-2-LR,ssp370,287.77140136030283
2164,2020.0,CNRM-ESM2-1,historical,
2165,2020.0,CNRM-ESM2-1,ssp370,287.75120710964427
2166,2020.0,EC-Earth3-Veg,historical,
2167,2020.0,EC-Earth3-Veg,ssp370,288.3810313624861
2168,2020.0,FGOALS-g3,historical,
2169,2020.0,FGOALS-g3,ssp370,288.5018987025606
2170,2020.0,UKESM1-0-LL,historical,
2171,2020.0,UKESM1-0-LL,ssp370,287.7683692283636
2172,2020.0,CanESM5,historical,
2173,2020.0,CanESM5,ssp370,288.7379022848999
2174,2020.0,ACCESS-CM2,historical,
